Index,solar_needed,solar_availability,wind_needed,wind_availability,coal_needed,coal_availability,gas_needed,gas_availability,sortfall,BMS_status,BMS_action,total_cost,frequency_mean,frequency_std_dev,frequency_max_deviation,frequency_min_deviation,within_0_01,within_0_02,within_0_05
61,156.73,0.0,2686.37,2898.1,11440.83,12000.0,4592.79,9500.0,-5521.38,1.0,idle,2371773.3,50.0055,0.0036,0.0139,0.0,90.0,100.0,100.0
62,280.29,0.0,2349.29,2908.37,11845.28,12000.0,6590.32,9500.0,-3343.19,1.0,idle,2341436.1,49.9987,0.0036,0.0119,0.0,98.0,100.0,100.0
63,1758.32,0.0,1860.55,2921.47,10424.01,12000.0,6835.75,9500.0,-3542.84,1.0,idle,2297449.5,49.989,0.0035,0.0213,0.0028,38.0,98.0,100.0
64,495.38,0.0,3974.76,2931.46,9743.28,12000.0,5989.32,9500.0,-4228.72,1.0,idle,2393831.56,50.0107,0.0035,0.0189,0.0002,38.0,100.0,100.0
65,1804.31,0.0,3571.32,2941.62,9932.11,12000.0,7218.83,9500.0,-1915.05,1.0,idle,2394746.06,50.0109,0.0036,0.0192,0.0004,37.0,100.0,100.0
66,994.23,0.0,2875.06,2963.96,11675.86,12000.0,7869.95,9500.0,-1048.86,1.0,idle,2388755.4,50.0095,0.0035,0.0176,0.0002,55.0,100.0,100.0
67,334.2,0.0,3516.5,2973.64,9509.04,12000.0,9937.3,9500.0,-1176.6,1.0,idle,2397627.64,50.0116,0.0034,0.0193,0.0014,28.0,100.0,100.0
68,1372.16,0.0,3608.58,2976.5,3529.97,12000.0,8524.27,9500.0,-7441.52,1.0,idle,2397884.8,50.0116,0.0033,0.0191,0.0016,29.0,100.0,100.0
69,1941.17,0.0,2891.12,2990.72,10698.06,12000.0,9003.43,9500.0,43.06,0.99,discharging,2390200.8,50.0099,0.0034,0.0176,0.0002,51.0,100.0,100.0
70,132.5,0.0,289.37,3005.64,8828.08,12000.0,9355.71,9500.0,-5899.98,1.0,charging,2156043.3,49.9606,0.003,0.0482,0.0327,0.0,0.0,100.0
71,1498.62,0.0,171.64,3016.31,11984.58,12000.0,6466.78,9500.0,-4394.69,1.0,idle,2145447.6,49.9587,0.0031,0.0504,0.0341,0.0,0.0,99.0
72,1111.95,0.0,2198.68,3021.36,11538.73,12000.0,9424.08,9500.0,-247.92,1.0,idle,2327881.2,49.9958,0.0032,0.0138,0.0,97.0,100.0,100.0
73,148.73,0.0,3676.14,3035.29,9813.86,12000.0,9210.72,9500.0,-1685.84,1.0,idle,2403176.35,50.013,0.0033,0.0203,0.0032,14.0,98.0,100.0
74,935.99,0.0,1639.69,3050.66,11773.3,12000.0,9687.83,9500.0,-513.85,1.0,idle,2277572.1,49.9849,0.003,0.0243,0.0082,5.0,93.0,100.0
75,1445.56,0.0,782.6,3057.42,11511.45,12000.0,8552.25,9500.0,-2265.56,1.0,idle,2200434.0,49.9692,0.003,0.0397,0.0241,0.0,0.0,100.0
76,1573.47,0.0,1780.46,3064.16,2978.56,12000.0,9274.19,9500.0,-8957.48,1.0,idle,2290241.4,49.9876,0.003,0.0214,0.0056,21.0,98.0,100.0
77,1200.51,0.0,3280.54,3078.02,11326.88,12000.0,6769.87,9500.0,-2000.22,1.0,idle,2407021.55,50.014,0.0031,0.0211,0.0045,11.0,97.0,100.0
78,640.99,0.0,1944.33,3083.57,11030.93,12000.0,9350.7,9500.0,-1616.62,1.0,idle,2304989.7,49.9908,0.0031,0.0185,0.0023,63.0,100.0,100.0
79,1524.38,0.0,3248.56,3097.77,11667.36,12000.0,8883.68,9500.0,726.21,0.95,discharging,2408799.68,50.0145,0.0032,0.0217,0.0049,9.0,95.0,100.0
