Index,solar_needed,solar_availability,wind_needed,wind_availability,coal_needed,coal_availability,gas_needed,gas_availability,sortfall,BMS_status,BMS_action,total_cost,frequency_mean,frequency_std_dev,frequency_max_deviation,frequency_min_deviation,within_0_01,within_0_02,within_0_05
486,1909.99,1889.0,0.0,2041.53,12000.0,11000.0,10000.0,9000.0,-20.54,1.0,charging,2064450.24,49.9577,0.0075,0.0652,0.0272,0.0,0.0,86.0
487,2000.0,1883.02,3566.4,2039.85,8343.16,11000.0,10000.0,9000.0,-13.31,1.0,idle,2247737.74,49.9984,0.0082,0.0267,0.0001,78.0,98.0,100.0
488,0.0,1876.9,1915.55,2038.39,12000.0,11000.0,10000.0,9000.0,0.27,1.0,discharging,2142399.5,49.9582,0.0075,0.0649,0.0267,0.0,0.0,86.0
489,2000.0,1870.63,652.81,2045.45,12000.0,11000.0,9262.98,9000.0,-0.3,1.0,charging,2122284.64,49.9696,0.0078,0.0542,0.0149,0.0,9.0,99.0
490,46.1,1864.23,3922.79,2038.8,9988.74,11000.0,9966.27,9000.0,20.87,1.0,discharging,2155797.01,49.9613,0.0075,0.0616,0.0236,0.0,0.0,93.0
491,0.0,1857.69,4000.0,2032.52,9914.99,11000.0,10000.0,9000.0,24.78,0.99,discharging,2152927.09,49.9603,0.0076,0.0629,0.0245,0.0,0.0,91.0
492,1928.53,1851.01,0.0,2036.98,12000.0,11000.0,10000.0,9000.0,40.53,0.98,discharging,2062550.73,49.957,0.0076,0.0663,0.028,0.0,0.0,83.0
493,0.0,1844.2,3625.95,2043.52,11639.34,11000.0,8601.14,9000.0,-21.3,1.0,charging,2153917.12,49.9605,0.0076,0.0629,0.0243,0.0,0.0,91.0
494,1836.84,1837.26,85.37,2043.67,12000.0,11000.0,10000.0,9000.0,41.28,0.99,discharging,2069525.3,49.9582,0.0077,0.0654,0.0264,0.0,0.0,86.0
495,1852.9,1830.19,69.63,2030.56,12000.0,11000.0,10000.0,9000.0,61.78,0.98,discharging,2067776.08,49.9578,0.0077,0.0659,0.0267,0.0,0.0,86.0
496,579.58,1822.98,1342.8,2041.15,12000.0,11000.0,10000.0,9000.0,58.25,0.97,discharging,2119831.0,49.9582,0.0078,0.0655,0.0261,0.0,0.0,86.0
497,2000.0,1815.65,3671.87,2026.86,8250.71,11000.0,10000.0,9000.0,80.06,0.95,discharging,2243200.24,49.9965,0.0084,0.0292,0.0003,78.0,96.0,100.0
498,2000.0,1808.2,4000.0,2028.51,10979.97,11000.0,6944.35,9000.0,87.61,0.93,discharging,2242976.03,49.9963,0.0085,0.0295,0.0001,77.0,96.0,100.0
499,1924.69,1800.62,0.0,2024.83,12000.0,11000.0,10000.0,9000.0,99.24,0.91,discharging,2060030.98,49.9559,0.0078,0.0679,0.0281,0.0,0.0,81.0
500,83.99,1792.92,4000.0,2029.78,12000.0,11000.0,7857.69,9000.0,118.98,0.89,discharging,2156879.48,49.9617,0.0079,0.0623,0.0222,0.0,0.0,92.0
501,1681.85,1785.1,4000.0,2022.18,8244.49,11000.0,10000.0,9000.0,119.06,0.87,discharging,2236089.12,49.9934,0.0085,0.0324,0.0002,65.0,94.0,100.0
502,0.0,1777.16,2004.43,2021.52,12000.0,11000.0,10000.0,9000.0,205.75,0.83,discharging,2150398.7,49.9596,0.0079,0.0645,0.024,0.0,0.0,89.0
503,1928.4,1769.1,0.0,2014.81,12000.0,11000.0,10000.0,9000.0,144.49,0.8,discharging,2058455.05,49.9553,0.0079,0.0685,0.0284,0.0,0.0,78.0
504,0.0,1760.93,4000.0,2017.24,10004.99,11000.0,9999.44,9000.0,226.25,0.76,discharging,2151552.01,49.9598,0.0081,0.0647,0.0232,0.0,0.0,89.0
505,2000.0,1752.65,0.0,2015.88,12000.0,11000.0,9935.0,9000.0,166.47,0.72,discharging,2057632.37,49.955,0.0079,0.0691,0.0287,0.0,0.0,77.0
506,656.6,1744.25,4000.0,2014.03,12000.0,11000.0,7283.95,9000.0,182.26,0.69,discharging,2184093.07,49.9721,0.0084,0.0532,0.0102,0.0,21.0,99.0
507,1891.36,1735.75,4000.0,2018.61,11982.17,11000.0,5246.15,9000.0,-634.68,0.74,charging,2238462.22,49.9944,0.0087,0.0318,0.0003,70.0,94.0,100.0
508,1991.01,1727.14,0.0,2009.99,11944.24,11000.0,10000.0,9000.0,198.12,0.7,discharging,2056357.13,49.9544,0.008,0.0698,0.0287,0.0,0.0,76.0
509,0.0,1718.43,1942.37,2003.68,12000.0,11000.0,10000.0,9000.0,220.26,0.66,discharging,2144813.3,49.9584,0.0082,0.0664,0.0242,0.0,0.0,86.0
510,1595.69,1709.61,622.87,2004.22,11722.96,11000.0,10000.0,9000.0,227.68,0.62,discharging,2105842.8,49.9634,0.0083,0.0615,0.019,0.0,1.0,93.0
511,0.0,1700.7,1942.62,1999.1,12000.0,11000.0,10000.0,9000.0,242.83,0.58,discharging,2144835.8,49.9584,0.0082,0.0663,0.0243,0.0,0.0,86.0
512,1159.53,1691.68,3556.3,1998.98,9310.57,11000.0,9872.92,9000.0,208.66,0.53,discharging,2207884.61,49.9818,0.0086,0.0439,0.0001,20.0,59.0,100.0
513,1947.45,1682.57,0.0,2000.79,12000.0,11000.0,10000.0,9000.0,264.09,0.49,discharging,2054128.45,49.9536,0.0081,0.0708,0.0291,0.0,0.0,70.0
514,0.0,1673.36,1943.26,1990.92,12000.0,11000.0,10000.0,9000.0,278.97,0.46,discharging,2144893.4,49.9584,0.0082,0.0662,0.0243,0.0,0.0,86.0
515,1715.9,1664.06,3568.0,1989.87,8913.41,11000.0,9746.64,9000.0,290.02,0.43,discharging,2232291.13,49.9921,0.0089,0.0345,0.0004,61.0,91.0,100.0
516,2000.0,1654.68,0.0,1983.69,12000.0,11000.0,9953.96,9000.0,315.59,0.39,discharging,2052733.79,49.953,0.0084,0.0719,0.0289,0.0,0.0,64.0
517,2000.0,1645.2,3334.57,1985.03,8960.82,11000.0,9655.18,9000.0,320.34,0.36,discharging,2230912.88,49.9916,0.009,0.0353,0.0004,58.0,91.0,100.0
518,1949.22,1635.64,0.0,1976.11,12000.0,11000.0,10000.0,9000.0,337.47,0.33,discharging,2051781.82,49.9527,0.0082,0.072,0.0296,0.0,0.0,63.0
519,2000.0,1625.99,4000.0,1977.52,8049.29,11000.0,9872.52,9000.0,318.3,0.29,discharging,2229275.98,49.991,0.0091,0.036,0.0001,54.0,90.0,100.0
520,2000.0,1616.26,3948.14,1979.98,8143.05,11000.0,10000.0,9000.0,494.95,0.26,discharging,2229011.42,49.9908,0.0091,0.0363,0.0001,54.0,90.0,100.0
521,222.49,1606.45,4000.0,1974.88,9738.8,11000.0,10000.0,9000.0,379.95,0.23,discharging,2158863.92,49.9629,0.0087,0.0628,0.018,0.0,1.0,91.0
522,0.0,1596.57,1955.39,1969.03,12000.0,11000.0,10000.0,9000.0,389.79,0.19,discharging,2145985.1,49.9584,0.0085,0.0668,0.0231,0.0,0.0,86.0
523,1.17,1586.61,1960.04,1964.86,12000.0,11000.0,10000.0,9000.0,409.74,0.19,idle,2146462.1,49.9585,0.0086,0.067,0.0226,0.0,0.0,86.0
524,2000.0,1576.58,3513.91,1956.64,8455.96,11000.0,10000.0,9000.0,436.65,0.19,idle,2224926.37,49.9893,0.0093,0.0379,0.0001,46.0,86.0,100.0
525,1971.45,1566.47,0.0,1957.99,12000.0,11000.0,10000.0,9000.0,446.99,0.19,idle,2048323.56,49.9514,0.0086,0.0739,0.0299,0.0,0.0,58.0
526,1966.27,1556.3,0.0,1951.82,12000.0,11000.0,10000.0,9000.0,458.15,0.19,idle,2047814.92,49.9511,0.0086,0.0741,0.0298,0.0,0.0,55.0
527,0.0,1546.06,4000.0,1950.07,12000.0,11000.0,7971.77,9000.0,475.65,0.19,idle,2145505.91,49.9582,0.0087,0.0674,0.0226,0.0,0.0,84.0
528,2000.0,1535.76,869.03,1946.25,11095.89,11000.0,10000.0,9000.0,482.92,0.19,idle,2125000.47,49.9667,0.0089,0.0595,0.0136,0.0,7.0,96.0
529,1968.39,1525.39,0.0,1940.08,12000.0,11000.0,10000.0,9000.0,502.92,0.19,idle,2046269.48,49.9505,0.0086,0.0747,0.0302,0.0,0.0,53.0
